No.,Time,Source,Destination,Protocol,Protocol,Protocol,Protocol,,,time 1,time 2,delay,,delay 1,delay 2,jitter 
4522,39.2022,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.2022,39.20287,0.00067,,0.00024,0.00044,0.0002
4523,39.20287,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.20287,39.20331,0.00044,,0.00026,0.00018,-0.00009
4524,39.20331,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.20331,39.20348,0.00018,,-0.00293,0.00311,0.00604
4525,39.20348,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.20348,39.20659,0.00311,,0.00246,0.00064,-0.00182
4526,39.20659,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.20659,39.20724,0.00064,,0.00048,0.00017,-0.00031
4527,39.20724,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.20724,39.2074,0.00017,,-0.00411,0.00428,0.00838
4528,39.2074,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.2074,39.21168,0.00428,,0.00368,0.0006,-0.00308
4529,39.21168,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.21168,39.21228,0.0006,,0.00044,0.00016,-0.00028
4530,39.21228,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.21228,39.21244,0.00016,,-0.00274,0.0029,0.00565
4531,39.21244,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.21244,39.21534,0.0029,,0.00251,0.0004,-0.00211
4532,39.21534,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.21534,39.21574,0.0004,,0.00025,0.00014,-0.00011
4533,39.21574,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.21574,39.21588,0.00014,,-0.00311,0.00325,0.00636
4534,39.21588,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.21588,39.21913,0.00325,,0.00256,0.00069,-0.00187
4535,39.21913,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.21913,39.21983,0.00069,,0.00069,0,-0.00069
4536,39.21983,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.21983,39.21983,0,,-0.00027,0.00027,0.00055
4537,39.21983,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.21983,39.2201,0.00027,,-0.00576,0.00603,0.01179
4538,39.2201,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.2201,39.22613,0.00603,,0.00524,0.00079,-0.00444
4539,39.22613,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.22613,39.22693,0.00079,,0.00058,0.00021,-0.00037
4540,39.22693,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.22693,39.22714,0.00021,,-0.07828,0.07849,0.15677
4541,39.22714,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.22714,39.30563,0.07849,,0.07818,0.0003,-0.07788
4542,39.30563,88.208.8.86,192.168.43.13,TCP,TCP,TCP,TCP,,,39.30563,39.30593,0.0003,,0.0003,0,-0.0003
4543,39.30593,88.208.8.86,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.30593,39.30593,0,,-0.00008,0.00008,0.00016
4544,39.30593,88.208.8.86,192.168.43.13,TCP,TCP,TCP,TCP,,,39.30593,39.30601,0.00008,,0,0.00008,0.00009
4545,39.30601,192.168.43.13,88.208.8.86,TCP,TCP,TCP,TCP,,,39.30601,39.30609,0.00008,,-0.03198,0.03206,0.06404
4546,39.30609,192.168.43.13,88.208.8.86,TCP,TCP,TCP,TCP,,,39.30609,39.33815,0.03206,,0.03142,0.00064,-0.03078
4547,39.33815,88.208.8.86,192.168.43.13,TCP,TCP,TCP,TCP,,,39.33815,39.33879,0.00064,,0.00064,0,-0.00064
4548,39.33879,88.208.8.86,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.33879,39.33879,0,,-0.00041,0.00041,0.00082
4549,39.33879,88.208.8.86,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.33879,39.33921,0.00041,,-0.00691,0.00733,0.01424
4550,39.33921,192.168.43.13,88.208.8.86,TCP,TCP,TCP,TCP,,,39.33921,39.34653,0.00733,,0.00681,0.00051,-0.0063
4551,39.34653,192.168.43.13,88.208.8.86,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.34653,39.34705,0.00051,,0.00051,0,-0.00051
4552,39.34705,192.168.43.13,88.208.8.86,TCP,TCP,TCP,TCP,,,39.34705,39.34705,0,,-0.00247,0.00247,0.00493
4553,39.34705,192.168.43.13,88.208.8.86,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.34705,39.34951,0.00247,,-0.00028,0.00275,0.00303
4554,39.34951,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.34951,39.35226,0.00275,,0.00253,0.00022,-0.00231
4555,39.35226,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.35226,39.35248,0.00022,,0.00022,0,-0.00022
4556,39.35248,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.35248,39.35248,0,,-0.00018,0.00018,0.00036
4557,39.35248,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.35248,39.35266,0.00018,,-0.00025,0.00044,0.00069
4558,39.35266,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.35266,39.3531,0.00044,,-0.00726,0.00769,0.01495
4559,39.3531,192.168.43.13,92.223.95.95,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.3531,39.36079,0.00769,,0.00553,0.00216,-0.00337
4560,39.36079,192.168.43.13,74.125.24.101,TCP,TCP,TCP,TCP,,,39.36079,39.36295,0.00216,,0.00136,0.0008,-0.00056
4561,39.36295,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36295,39.36376,0.0008,,0.0008,0,-0.0008
4562,39.36376,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36376,39.36376,0,,0,0,0
4563,39.36376,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36376,39.36376,0,,0,0,0
4564,39.36376,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36376,39.36376,0,,0,0,0
4565,39.36376,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36376,39.36376,0,,-0.00039,0.00039,0.00078
4566,39.36376,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36376,39.36415,0.00039,,0.00012,0.00027,0.00015
4567,39.36415,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.36415,39.36441,0.00027,,0.00027,0,-0.00027
4568,39.36441,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.36441,39.36441,0,,-0.00027,0.00027,0.00054
4569,39.36441,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36441,39.36468,0.00027,,-0.00015,0.00042,0.00057
4570,39.36468,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.36468,39.3651,0.00042,,0.00042,0,-0.00042
4571,39.3651,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.3651,39.3651,0,,-0.00035,0.00035,0.00071
4572,39.3651,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.3651,39.36545,0.00035,,0.00026,0.00009,-0.00018
4573,39.36545,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.36545,39.36554,0.00009,,-0.00081,0.0009,0.00171
4574,39.36554,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.36554,39.36644,0.0009,,0.00073,0.00017,-0.00055
4575,39.36644,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36644,39.36662,0.00017,,-0.00148,0.00166,0.00314
4576,39.36662,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.36662,39.36827,0.00166,,0.00166,0,-0.00166
4577,39.36827,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36827,39.36827,0,,-0.00062,0.00062,0.00123
4578,39.36827,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.36827,39.36889,0.00062,,0.0005,0.00012,-0.00039
4579,39.36889,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.36889,39.369,0.00012,,-0.00007,0.00019,0.00026
4580,39.369,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.369,39.36919,0.00019,,0.00019,0,-0.00019
4581,39.36919,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.36919,39.36919,0,,-0.00024,0.00024,0.00048
4582,39.36919,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.36919,39.36943,0.00024,,-0.00822,0.00846,0.01668
4583,39.36943,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.36943,39.37789,0.00846,,0.00825,0.00021,-0.00804
4584,39.37789,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.37789,39.3781,0.00021,,-0.00178,0.00199,0.00377
4585,39.3781,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.3781,39.38008,0.00199,,0.00199,0,-0.00199
4586,39.38008,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.38008,39.38008,0,,-0.00046,0.00046,0.00093
4587,39.38008,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.38008,39.38055,0.00046,,0.00039,0.00008,-0.00031
4588,39.38055,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.38055,39.38062,0.00008,,-0.00004,0.00012,0.00016
4589,39.38062,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.38062,39.38074,0.00012,,0.00003,0.00009,0.00007
4590,39.38074,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.38074,39.38084,0.00009,,-0.00098,0.00108,0.00206
4591,39.38084,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.38084,39.38191,0.00108,,0.00093,0.00015,-0.00078
4592,39.38191,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.38191,39.38206,0.00015,,-0.00056,0.00071,0.00127
4593,39.38206,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.38206,39.38277,0.00071,,0.00071,0,-0.00071
4594,39.38277,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.38277,39.38277,0,,-0.00028,0.00028,0.00055
4595,39.38277,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.38277,39.38304,0.00028,,0.00018,0.00009,-0.00009
4596,39.38304,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.38304,39.38314,0.00009,,-0.00135,0.00145,0.0028
4597,39.38314,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.38314,39.38458,0.00145,,0.00119,0.00026,-0.00093
4598,39.38458,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.38458,39.38484,0.00026,,0.00004,0.00022,0.00019
4599,39.38484,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.38484,39.38506,0.00022,,0.00001,0.00021,0.00021
4600,39.38506,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.38506,39.38528,0.00021,,-0.00046,0.00067,0.00113
4601,39.38528,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.38528,39.38595,0.00067,,0.00047,0.00021,-0.00026
4602,39.38595,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.38595,39.38615,0.00021,,-0.00799,0.00819,0.01618
4603,39.38615,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.38615,39.39435,0.00819,,0.00795,0.00024,-0.00771
4604,39.39435,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.39435,39.39459,0.00024,,0.00007,0.00017,0.0001
4605,39.39459,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.39459,39.39477,0.00017,,-0.00068,0.00085,0.00153
4606,39.39477,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.39477,39.39562,0.00085,,0.00064,0.00021,-0.00042
4607,39.39562,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.39562,39.39583,0.00021,,-0.00074,0.00095,0.00169
4608,39.39583,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.39583,39.39678,0.00095,,0.00095,0,-0.00095
4609,39.39678,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.39678,39.39678,0,,-0.00033,0.00033,0.00066
4610,39.39678,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.39678,39.39711,0.00033,,0.00017,0.00016,-0.00001
4611,39.39711,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.39711,39.39727,0.00016,,-0.00009,0.00025,0.00034
4612,39.39727,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.39727,39.39752,0.00025,,0.00025,0,-0.00025
4613,39.39752,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.39752,39.39752,0,,0,0,0
4614,39.39752,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.39752,39.39752,0,,-0.00033,0.00033,0.00066
4615,39.39752,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.39752,39.39785,0.00033,,-0.00016,0.00049,0.00065
4616,39.39785,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.39785,39.39834,0.00049,,0.00018,0.00031,0.00012
4617,39.39834,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.39834,39.39865,0.00031,,0.00018,0.00012,-0.00006
4618,39.39865,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.39865,39.39877,0.00012,,-0.00566,0.00578,0.01144
4619,39.39877,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.39877,39.40456,0.00578,,0.00554,0.00024,-0.0053
4620,39.40456,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.40456,39.4048,0.00024,,0.00008,0.00017,0.00009
4621,39.4048,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.4048,39.40497,0.00017,,-0.00234,0.00251,0.00485
4622,39.40497,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.40497,39.40748,0.00251,,0.00204,0.00047,-0.00157
4623,39.40748,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.40748,39.40794,0.00047,,0.00029,0.00018,-0.0001
4624,39.40794,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.40794,39.40813,0.00018,,-0.00422,0.0044,0.00862
4625,39.40813,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.40813,39.41253,0.0044,,0.00414,0.00026,-0.00388
4626,39.41253,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.41253,39.41279,0.00026,,-0.0003,0.00057,0.00087
4627,39.41279,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.41279,39.41336,0.00057,,0.00029,0.00028,-0.00001
4628,39.41336,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.41336,39.41363,0.00028,,-0.0007,0.00098,0.00168
4629,39.41363,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.41363,39.41461,0.00098,,0.00068,0.0003,-0.00038
4630,39.41461,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.41461,39.41491,0.0003,,0.00019,0.00011,-0.00008
4631,39.41491,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.41491,39.41502,0.00011,,-0.003,0.00311,0.00611
4632,39.41502,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.41502,39.41813,0.00311,,0.00278,0.00033,-0.00245
4633,39.41813,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.41813,39.41846,0.00033,,0.00016,0.00017,0.00001
4634,39.41846,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.41846,39.41863,0.00017,,-0.00562,0.00579,0.01141
4635,39.41863,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.41863,39.42442,0.00579,,0.00545,0.00035,-0.0051
4637,39.42442,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.42442,39.42477,0.00035,,0.00023,0.00012,-0.00011
4638,39.42477,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.42477,39.42488,0.00012,,-0.00211,0.00223,0.00434
4639,39.42488,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.42488,39.42711,0.00223,,-0.00566,0.00789,0.01355
4640,39.42711,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.42711,39.435,0.00789,,0.00766,0.00022,-0.00744
4641,39.435,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.435,39.43523,0.00022,,0,0.00022,0.00022
4642,39.43523,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.43523,39.43545,0.00022,,0.00002,0.0002,0.00019
4643,39.43545,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.43545,39.43565,0.0002,,-0.00525,0.00545,0.0107
4644,39.43565,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.43565,39.44111,0.00545,,0.00516,0.00029,-0.00487
4645,39.44111,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.44111,39.4414,0.00029,,0.00018,0.00011,-0.00008
4646,39.4414,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.4414,39.4415,0.00011,,-0.0042,0.00431,0.00851
4647,39.4415,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.4415,39.44581,0.00431,,-0.11186,0.11617,0.22802
4648,39.44581,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.44581,39.56197,0.11617,,0.11595,0.00022,-0.11573
4649,39.56197,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.56197,39.56219,0.00022,,0.00007,0.00015,0.00008
4650,39.56219,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.56219,39.56234,0.00015,,0.00004,0.00011,0.00006
4651,39.56234,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.56234,39.56245,0.00011,,-0.00161,0.00171,0.00332
4652,39.56245,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.56245,39.56416,0.00171,,0.0015,0.00021,-0.00129
4653,39.56416,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.56416,39.56437,0.00021,,-0.00023,0.00044,0.00067
4654,39.56437,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.56437,39.56481,0.00044,,0.00024,0.0002,-0.00004
4655,39.56481,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.56481,39.56501,0.0002,,-0.00435,0.00455,0.00889
4656,39.56501,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.56501,39.56956,0.00455,,0.00431,0.00023,-0.00408
4657,39.56956,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.56956,39.56979,0.00023,,0.00008,0.00016,0.00008
4658,39.56979,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.56979,39.56995,0.00016,,-0.00001,0.00017,0.00018
4659,39.56995,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,39.56995,39.57012,0.00017,,-0.00219,0.00236,0.00456
4660,39.57012,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.57012,39.57248,0.00236,,0.0021,0.00026,-0.00184
4661,39.57248,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.57248,39.57275,0.00026,,0.00016,0.0001,-0.00006
4662,39.57275,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.57275,39.57285,0.0001,,-0.00024,0.00034,0.00058
4663,39.57285,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,39.57285,39.57319,0.00034,,-0.00038,0.00072,0.0011
4664,39.57319,74.125.24.101,192.168.43.13,TCP,TCP,TCP,TCP,,,39.57319,39.57391,0.00072,,0.00072,0,-0.00072
4665,39.57391,88.208.8.86,192.168.43.13,TCP,TCP,TCP,TCP,,,39.57391,39.57391,0,,0,0,0
4666,39.57391,88.208.8.86,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.57391,39.57391,0,,-0.00043,0.00043,0.00086
4667,39.57391,88.208.8.86,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.57391,39.57434,0.00043,,-0.0022,0.00263,0.00482
4668,39.57434,192.168.43.13,88.208.8.86,TCP,TCP,TCP,TCP,,,39.57434,39.57696,0.00263,,0.00083,0.0018,0.00097
4669,39.57696,192.168.43.13,88.208.8.86,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.57696,39.57876,0.0018,,0.0018,0,-0.0018
4670,39.57876,192.168.43.13,88.208.8.86,TCP,TCP,TCP,TCP,,,39.57876,39.57876,0,,-0.20372,0.20372,0.40744
4671,39.57876,192.168.43.13,88.208.8.86,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.57876,39.78248,0.20372,,0.20333,0.00039,-0.20295
4673,39.78248,192.168.43.13,92.223.95.95,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.78248,39.78287,0.00039,,-0.00006,0.00045,0.00051
4674,39.78287,192.168.43.13,92.223.95.95,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.78287,39.78331,0.00045,,-0.02885,0.0293,0.05815
4675,39.78331,192.168.43.13,92.223.95.95,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,39.78331,39.81261,0.0293,,0.01515,0.01415,-0.001
4676,39.81261,88.208.8.86,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.81261,39.82676,0.01415,,0.01399,0.00017,-0.01382
4677,39.82676,88.208.8.86,192.168.43.13,TCP,TCP,TCP,TCP,,,39.82676,39.82693,0.00017,,0.00003,0.00014,0.00011
4678,39.82693,88.208.8.86,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.82693,39.82707,0.00014,,-0.04533,0.04547,0.09079
4679,39.82707,192.168.43.13,88.208.8.86,TCP,TCP,TCP,TCP,,,39.82707,39.87253,0.04547,,0.04505,0.00041,-0.04464
4680,39.87253,88.208.8.86,192.168.43.13,TCP,TCP,TCP,TCP,,,39.87253,39.87295,0.00041,,-0.00223,0.00264,0.00486
4681,39.87295,192.168.43.13,88.208.8.86,TCP,TCP,TCP,TCP,,,39.87295,39.87559,0.00264,,-0.07297,0.07561,0.14857
4682,39.87559,192.168.43.13,88.208.8.86,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.87559,39.95119,0.07561,,0.07535,0.00026,-0.07509
4683,39.95119,38.133.127.63,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,39.95119,39.95145,0.00026,,0.00015,0.00011,-0.00005
4684,39.95145,38.133.127.63,192.168.43.13,TCP,TCP,TCP,TCP,,,39.95145,39.95156,0.00011,,-0.05649,0.05659,0.11308
4685,39.95156,192.168.43.13,38.133.127.63,TCP,TCP,TCP,TCP,,,39.95156,40.00815,0.05659,,0.05607,0.00052,-0.05555
4686,40.00815,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,40.00815,40.00867,0.00052,,0.0003,0.00022,-0.00008
4687,40.00867,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,40.00867,40.00889,0.00022,,-0.00042,0.00064,0.00106
4688,40.00889,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,40.00889,40.00953,0.00064,,0.00035,0.00028,-0.00007
4689,40.00953,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,40.00953,40.00981,0.00028,,0.00018,0.00011,-0.00007
4690,40.00981,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,40.00981,40.00991,0.00011,,-0.00207,0.00218,0.00425
4691,40.00991,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,40.00991,40.01209,0.00218,,0.00185,0.00033,-0.00152
4692,40.01209,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,40.01209,40.01242,0.00033,,0.00016,0.00017,0.00001
4693,40.01242,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,40.01242,40.01259,0.00017,,-0.01023,0.0104,0.02063
4694,40.01259,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,40.01259,40.02299,0.0104,,0.00982,0.00058,-0.00925
4695,40.02299,192.168.43.13,92.223.95.95,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,40.02299,40.02356,0.00058,,-0.00686,0.00744,0.0143
4696,40.02356,192.168.43.13,92.223.95.95,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,40.02356,40.031,0.00744,,-0.00683,0.01427,0.0211
4697,40.031,192.168.43.13,92.223.95.95,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,40.031,40.04527,0.01427,,-0.00118,0.01544,0.01662
4698,40.04527,88.208.8.86,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,40.04527,40.06071,0.01544,,0.01529,0.00016,-0.01513
4699,40.06071,88.208.8.86,192.168.43.13,TCP,TCP,TCP,TCP,,,40.06071,40.06087,0.00016,,0.00004,0.00011,0.00007
4700,40.06087,88.208.8.86,192.168.43.13,TLSv1.2,TLSv1.3,TLSv1.4,TLSv1.5,,,40.06087,40.06098,0.00011,,-0.17127,0.17139,0.34266
4701,40.06098,192.168.43.13,88.208.8.86,TCP,TCP,TCP,TCP,,,40.06098,40.23237,0.17139,,0.17115,0.00023,-0.17092
4702,40.23237,92.223.95.95,192.168.43.13,TCP,TCP,TCP,TCP,,,40.23237,40.2326,0.00023,,0.00009,0.00014,0.00005
4703,40.2326,192.168.43.13,92.223.95.95,TCP,TCP,TCP,TCP,,,40.2326,40.23274,0.00014,,0.00004,0.0001,0.00005
4704,40.23274,92.223.95.95,192.168.43.13,TLSv1.3,TLSv1.4,TLSv1.5,TLSv1.6,,,40.23274,40.23284,0.0001,,-0.00117,0.00126,0.00243
